Join_Count,TARGET_FID,F_id,F_version,F_created_at,F_updated_at,borocode,boroname,countyfips,nta2020,ntaname,ntaabbrev,ntatype,cdta2020,cdtaname,shape_leng,area_km2,Unique_Key,Created_Date,Closed_Date,Agency,Agency_Name,Problem__formerly_Complaint_Type_,Problem_Detail__formerly_Descriptor_,Additional_Details,Location_Type,Incident_Zip,Incident_Address,Street_Name,Cross_Street_1,Cross_Street_2,Intersection_Street_1,Intersection_Street_2,Address_Type,City,Landmark,Facility_Type,Status,Due_Date,Resolution_Description,Resolution_Action_Updated_Date,Community_Board,Council_District,Police_Precinct,BBL,Borough,X_Coordinate__State_Plane_,Y_Coordinate__State_Plane_,Open_Data_Channel_Type,Park_Facility_Name,Park_Borough,Vehicle_Type,Taxi_Company_Borough,Taxi_Pick_Up_Location,Bridge_Highway_Name,Bridge_Highway_Direction,Road_Ramp,Bridge_Highway_Segment,Latitude,Longitude,Location,Shape_Length,Shape_Area
514,203,row-zjrm.eb3u-mc9x,rv-h8ap_9x2s_429r,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0902,Richmond Hill,RchmdHl,0,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),26207.750938,2.812172603828063,67982010,02/13/2026 12:27:54 PM,02/11/2026 07:43:52 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT,RESIDENTIAL BUILDING,11418,87-12 125 STREET,125 STREET,,,,,ADDRESS,RICHMOND HILL,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,09 QUEENS,29,Precinct 102,4093337501,QUEENS,1032660,194513,ONLINE,Unspecified,QUEENS,,,,,,,,40.700437605159998,-73.825410396530003,POINT (-73.825410396534 40.700437605155),0.086767210850094,0.000299625095840
175,204,row-4rmw_wz6y~eahx,rv-pxrp.dv96_73ev,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0903,South Richmond Hill,SthRchmdHl,0,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),21161.5684358,1.472443098333813,67986246,02/13/2026 10:42:14 AM,02/12/2026 06:14:40 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT,RESIDENTIAL BUILDING,11419,134-17 LIBERTY AVENUE,LIBERTY AVENUE,,,,,ADDRESS,SOUTH RICHMOND HILL,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,09 QUEENS,29,Precinct 102,4095020038,QUEENS,1036247,191254,ONLINE,Unspecified,QUEENS,,,,,,,,40.691472077619999,-73.812499156059999,POINT (-73.812499156062 40.691472077616),0.070483617052179,0.000156868331206
197,205,row-hte3~sdxj~a7wx,rv-5c3c-7iwh-vvac,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0904,Ozone Park (North),OznPk_N,0,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),24790.7563462,1.680375187779524,67970595,02/12/2026 09:27:31 PM,02/13/2026 12:30:31 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT,RESIDENTIAL BUILDING,11416,78-18 95 AVENUE,95 AVENUE,,,,,ADDRESS,OZONE PARK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/12/2026 12:00:00 AM,09 QUEENS,32,Precinct 102,4090070008,QUEENS,1022910,188272,ONLINE,Unspecified,QUEENS,,,,,,,,40.683355489530001,-73.860609307160004,POINT (-73.860609307159 40.683355489532),0.082559635339621,0.000179002709875
361,206,row-xvh8-8mr9_5fzy,rv-yvnd.u6uh.h9vg,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0905,Woodhaven,Wdhvn,0,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),21956.4208457,2.204370217709664,67982087,02/13/2026 05:27:34 PM,02/11/2026 11:39:14 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,11421,86-26 79 STREET,79 STREET,,,,,ADDRESS,WOODHAVEN,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,09 QUEENS,32,Precinct 102,4088420138,QUEENS,1022071,191709,ONLINE,Unspecified,QUEENS,,,,,,,,40.692792878900001,-73.863615067270004,POINT (-73.863615067269 40.692792878897),0.070798194342568,0.000234845494706
681,207,row-dent~dgrc_8bd9,rv-kzhn-b9kk.qd2b,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1001,South Ozone Park,SthOznPk,0,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),36690.0775064,7.602907865364808,67987679,02/13/2026 06:11:23 AM,02/13/2026 09:12:35 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT,RESIDENTIAL BUILDING,11420,133-46 123 STREET,123 STREET,,,,,ADDRESS,SOUTH OZONE PARK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,10 QUEENS,28,Precinct 106,4117440061,QUEENS,1035338,183868,MOBILE,Unspecified,QUEENS,,,,,,,,40.671204524799997,-73.815832990150000,POINT (-73.815832990154 40.671204524804),0.116705605640356,0.000809803082775
181,208,row-umw5_zxp6_ubwv,rv-iaa7_dqni.w5aq,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1002,Ozone Park,OznPk,0,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),25097.1962488,2.332598988467241,67984902,02/13/2026 12:37:06 PM,02/13/2026 03:36:38 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER,RESIDENTIAL BUILDING,11417,103-48 96 STREET,96 STREET,,,,,ADDRESS,OZONE PARK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,10 QUEENS,32,Precinct 106,4091180097,QUEENS,1027619,187631,ONLINE,Unspecified,QUEENS,,,,,,,,40.681574273290003,-73.843634916019994,POINT (-73.843634916025 40.681574273293),0.081731984098344,0.000248448138599
409,209,row-aszr.7phv~9wcy,rv-8ktd-garx.pn5t,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1003,Howard Beach-Lindenwood,HwrdBch,0,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),73875.0828125,4.887168896783234,67986329,02/13/2026 08:30:24 AM,02/11/2026 11:40:52 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,11414,84-10 153 AVENUE,153 AVENUE,,,,,ADDRESS,HOWARD BEACH,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,10 QUEENS,32,Precinct 106,4114460012,QUEENS,1025870,182091,MOBILE,Unspecified,QUEENS,,,,,,,,40.666376637490004,-73.849975057699993,POINT (-73.849975057696 40.666376637495),0.227909656490345,0.000520419324311
0,210,row-r4pr~dv3q-ydcf,rv-m3ig~rh8n.6tb5,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1091,Spring Creek Park,SpCrkPk,9,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),28395.9685894,1.100743742212740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.090301171974517,0.000117197093758
185,211,row-s8uq~c293_eddc,rv-smmk-frts~v3ya,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1101,Auburndale,Abrndl,0,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.992231,5.152836349285587,67984945,02/13/2026 01:28:39 PM,02/13/2026 08:18:48 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,11358,189-14 CROCHERON AVENUE,CROCHERON AVENUE,,,,,ADDRESS,FLUSHING,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,11 QUEENS,19,Precinct 111,4053070024,QUEENS,1041738,217417,ONLINE,Unspecified,QUEENS,,,,,,,,40.763248969229998,-73.792475209160003,POINT (-73.792475209158 40.76324896923),0.121378823087622,0.000549482435817
118,212,row-vgds_hjzu~smwy,rv-zr4c_eumu-85hi,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1102,Bayside,Bysd,0,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),41945.5003159,6.541385278767994,67976459,02/12/2026 01:41:46 PM,02/12/2026 08:44:03 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,11361,43-11 220 STREET,220 STREET,,,,,ADDRESS,BAYSIDE,,,Closed,,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,02/12/2026 12:00:00 AM,11 QUEENS,19,Precinct 111,4063230041,QUEENS,1050090,217168,ONLINE,Unspecified,QUEENS,,,,,,,,40.762507276869997,-73.762328067430005,POINT (-73.76232806743 40.762507276873),0.131691986919700,0.000697620181734
209,213,row-wkkk_nxrk_u98r,rv-kjmd-x7yx~svgv,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1103,Douglaston-Little Neck,Dglstn,0,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),51882.3063635,6.331368446670567,67987744,02/13/2026 08:34:37 PM,02/12/2026 08:44:03 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,11363,43-60 DOUGLASTON PARKWAY,DOUGLASTON PARKWAY,,,,,ADDRESS,LITTLE NECK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,11 QUEENS,19,Precinct 111,4080920005,QUEENS,1054593,218740,ONLINE,Unspecified,QUEENS,,,,,,,,40.766787311740003,-73.746056590720002,POINT (-73.746056590722 40.766787311743),0.163264603375263,0.000675241760390
139,214,row-apjn-m8qg~fwbb,rv-5h75.nfzh~9xrz,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1104,Oakland Gardens-Hollis Hills,OklndGrdns,0,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),33891.0988063,3.682232789644461,67986240,02/13/2026 07:39:31 PM,02/11/2026 07:36:56 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT,RESIDENTIAL BUILDING,11364,75-40 BELL BOULEVARD,BELL BOULEVARD,,,,,ADDRESS,OAKLAND GARDENS,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,11 QUEENS,23,Precinct 111,4077480500,QUEENS,1051682,208016,ONLINE,Unspecified,QUEENS,,,,,,,,40.737375443870000,-73.756673000210000,POINT (-73.756673000212 40.737375443869),0.110159779270449,0.000392569124191
0,215,row-vb9v.phge~33x3,rv-7qsi.e39x~9j82,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1191,Alley Pond Park,AllyPndPk,9,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),48184.4005105,2.427802513170705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152119421449362,0.000258881648182
2484,216,row-jwqz.8npw.ebp3,rv-wsfx-5zzz_hwgr,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1201,Jamaica,Jmca,0,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41775.4560623,4.350575832219044,67987737,02/13/2026 10:02:54 PM,02/12/2026 12:34:35 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,11435,148-14 90 AVENUE,90 AVENUE,,,,,ADDRESS,JAMAICA,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,12 QUEENS,27,Precinct 103,4096780037,QUEENS,1037781,195563,MOBILE,Unspecified,QUEENS,,,,,,,,40.703290105539999,-73.806933333070006,POINT (-73.806933333075 40.703290105542),0.135747543433716,0.000463580293777
690,217,row-mhwe~j9ax_pafk,rv-bnjr-mp3p~28uk,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1202,South Jamaica,SthJmca,0,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),33190.9473186,3.517908445629595,67987692,02/13/2026 07:21:02 PM,02/12/2026 08:06:13 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,11433,177-31 105 AVENUE,105 AVENUE,,,,,ADDRESS,JAMAICA,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,12 QUEENS,27,Precinct 103,4103320039,QUEENS,1045104,195789,ONLINE,Unspecified,QUEENS,,,,,,,,40.703863089640002,-73.780520021800001,POINT (-73.780520021801 40.703863089644),0.107802234919055,0.000374800705988
417,218,row-7mta_a7hd.h57m,rv-nm39.grsr-7ms8,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1203,Baisley Park,BslyPk,0,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),32461.2902092,4.454607307956830,67987748,02/13/2026 01:14:41 PM,02/12/2026 07:10:57 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,11436,120-29 144 STREET,144 STREET,,,,,ADDRESS,JAMAICA,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,12 QUEENS,28,Precinct 113,4120410053,QUEENS,1041001,185439,ONLINE,Unspecified,QUEENS,,,,,,,,40.675482064580002,-73.795405298109998,POINT (-73.795405298106 40.675482064576),0.103722847556713,0.000474493761320
495,219,row-teds-pgyd.39cx,rv-pqgj_r68b~tc3t,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1204,Springfield Gardens (North)-Rochdale Village,SpfGrdns_N,0,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),27779.4054352,3.201851543733555,67982067,02/13/2026 09:31:27 PM,02/12/2026 09:38:19 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,11434,126-30 LOCUST MANOR LANE,LOCUST MANOR LANE,,,,,ADDRESS,JAMAICA,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,12 QUEENS,27,Precinct 113,4125290220,QUEENS,1047436,187234,ONLINE,Unspecified,QUEENS,,,,,,,,40.680365324919997,-73.772189559949993,POINT (-73.77218955995 40.680365324916),0.090822428131861,0.000341022073357
543,220,row-i79e_5zm7.gnu7,rv-irkj-n66d_zcx3,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1205,St. Albans,StAlbns,0,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41392.5382758,6.900590353273940,67982002,02/13/2026 07:40:01 PM,02/12/2026 07:24:32 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT,RESIDENTIAL BUILDING,11413,189-16 NASHVILLE BOULEVARD,NASHVILLE BOULEVARD,,,,,ADDRESS,SPRINGFIELD GARDENS,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,12 QUEENS,27,Unspecified,4127160020,QUEENS,1051982,188259,ONLINE,Unspecified,QUEENS,,,,,,,,40.683145088289997,-73.755789217160000,POINT (-73.755789217162 40.683145088293),0.129763492592111,0.000735182677388
612,221,row-zgt4-49pg_afzp,rv-r7kj_jh8i-5x39,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1206,Hollis,Hlls,0,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),22923.759064,2.273283088170313,67937019,02/11/2026 07:57:17 AM,02/13/2026 08:27:30 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER,RESIDENTIAL BUILDING,11423,196-11 JAMAICA AVENUE,JAMAICA AVENUE,,,,,ADDRESS,HOLLIS,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/11/2026 12:00:00 AM,12 QUEENS,23,Precinct 103,4104640044,QUEENS,1049851,199263,ONLINE,Unspecified,QUEENS,,,,,,,,40.713364443280000,-73.763365417209997,POINT (-73.763365417213 40.713364443275),0.073316359038141,0.000242260220817
94,222,row-4pbn-tdhj-e9de,rv-qp2d_6frs_dcy2,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1301,Glen Oaks-Floral Park-New Hyde Park,GlnOks,0,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),33404.1390593,4.219825883816277,67986294,02/13/2026 08:10:22 PM,02/09/2026 11:13:53 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,11426,245-30 GRAND CENTRAL PARKWAY,GRAND CENTRAL PARKWAY,,,,,ADDRESS,BELLEROSE,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,13 QUEENS,23,Precinct 105,4084010600,QUEENS,1059959,212978,ONLINE,Unspecified,QUEENS,,,,,,,,40.750927847280003,-73.726749943879994,POINT (-73.726749943884 40.750927847278),0.101023953705675,0.000449927100472
103,223,row-8hsv_w2qh.mzx4,rv-pjrs.w54c_tayz,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1302,Bellerose,Bllrs,0,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),32397.5769591,5.139629066520896,67984904,02/13/2026 01:27:26 PM,02/09/2026 11:13:53 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER,RESIDENTIAL BUILDING,11426,241-49 86 AVENUE,86 AVENUE,,,,,ADDRESS,BELLEROSE,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,13 QUEENS,23,Precinct 105,4079630011,QUEENS,1060619,206047,ONLINE,Unspecified,QUEENS,,,,,,,,40.731898396609999,-73.724446568220003,POINT (-73.72444656822 40.731898396611),0.102602219037543,0.000547913702088
703,224,row-7ven.efjv-bpnd,rv-k44t-czxg-5frd,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1303,Queens Village,QnsVlg,0,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),37292.3108773,6.471274552132617,67984843,02/13/2026 11:22:26 AM,02/13/2026 05:34:34 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT,RESIDENTIAL BUILDING,11427,89-45 SPRINGFIELD BOULEVARD,SPRINGFIELD BOULEVARD,,,,,ADDRESS,QUEENS VILLAGE,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,13 QUEENS,23,Precinct 105,4106650026,QUEENS,1055550,204614,ONLINE,Unspecified,QUEENS,,,,,,,,40.728007492970001,-73.742751530210001,POINT (-73.74275153021 40.728007492974),0.116650264963547,0.000689676623709
84,225,row-fa9c-t647_spiq,rv-cmbk.a4z7.8byc,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1304,Cambria Heights,CmbriaHts,0,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),26160.9866802,3.072628689388170,67909709,02/09/2026 02:47:06 PM,02/09/2026 11:14:59 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,11411,115-103 217 STREET,217 STREET,,,,,ADDRESS,CAMBRIA HEIGHTS,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/09/2026 12:00:00 AM,13 QUEENS,27,Precinct 105,4112990007,QUEENS,1055850,193591,ONLINE,Unspecified,QUEENS,,,,,,,,40.697749693079999,-73.741786377780002,POINT (-73.741786377785 40.697749693082),0.083187993505757,0.000327360425568
170,226,row-c4nb.q9y5~b6um,rv-b4re.ehga_s6fw,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1305,Laurelton,Lrltn,0,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),30011.2806173,3.701332454440336,67979330,02/13/2026 12:13:30 PM,02/13/2026 03:44:28 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,11413,135-12 220 PLACE,220 PLACE,,,,,ADDRESS,SPRINGFIELD GARDENS,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,13 QUEENS,31,Unspecified,4131110032,QUEENS,1053642,186072,ONLINE,Unspecified,QUEENS,,,,,,,,40.677129435749997,-73.749826564450004,POINT (-73.749826564454 40.677129435747),0.096054698389865,0.000394235708469
227,227,row-pjmq-4dm5~my7a,rv-g34h~qpj6-4utj,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1306,Springfield Gardens (South)-Brookville,SpfGrdns_S,0,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),46029.1325731,5.336078026461656,67973608,02/12/2026 07:33:00 PM,02/13/2026 05:34:34 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,11422,147-18 235 STREET,235 STREET,,,,,ADDRESS,ROSEDALE,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",02/13/2026 12:00:00 AM,13 QUEENS,31,Unspecified,4137260070,QUEENS,1054641,178751,ONLINE,Unspecified,QUEENS,,,,,,,,40.657027116819997,-73.746301410949997,POINT (-73.746301410947 40.657027116825),0.155714682297337,0.000568223343450
180,228,row-k74b-9bzh~ceh3,rv-gxi4.crmy-365c,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1307,Rosedale,Rsdl,0,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),55266.0269836,4.388291451188291,67979300,02/13/2026 03:46:46 PM,02/11/2026 06:08:33 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT,RESIDENTIAL BUILDING,11422,253-41 149 AVENUE,149 AVENUE,,,,,ADDRESS,ROSEDALE,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,13 QUEENS,31,Unspecified,4136540051,QUEENS,1057389,177300,ONLINE,Unspecified,QUEENS,,,,,,,,40.653022185780003,-73.736413045890004,POINT (-73.736413045892 40.653022185783),0.167909670021219,0.000467288628103
